ticker,news_date,news_title,price_prev_close,volume_event_day,day_of_week,month,year,return_1d,return_intraday,title_length,return_2d,price_event_open,price_event_close,price_1d_after,impact_class,geo_region,geo_event_type,news_type,sentiment,sentiment_class,sentiment_price_mismatch,volume_ratio,abs_return_intraday,abs_return_1d
UAL,2020-03-10 17:12:00,"United Air Exec Says Full Recovery Could Take 18 Months, Co. Will Wait For Demand To Fully Recovery Before Adding Back Capacity",52.560001373291016,10899400.0,1,3,2020,-0.061263339736886,-0.0235503395103297,127,-0.2945205315405999,50.52999877929688,49.34000015258789,37.08000183105469,negative,Global,airline,airline,0.175,positive,1,1.047620315221257,0.0235503395103297,0.061263339736886
UAL,2020-03-11 12:48:00,Hearing Argus Downgrades United Airlines From Buy to Hold,49.34000015258789,19423600.0,2,3,2020,-0.248479900357077,-0.133037142057737,57,-0.1560600068732587,42.77000045776367,37.08000183105469,41.63999938964844,negative,Global,airline,airline,0.0,neutral,0,1.8669429468348357,0.133037142057737,0.248479900357077
DAL,2020-03-11 12:49:00,Hearing Argus Downgrades Delta Airlines From Buy to Hold,42.66999816894531,36331900.0,2,3,2020,-0.209983582586456,-0.1003469979646804,56,-0.1010076808892509,37.470001220703125,33.709999084472656,38.36000061035156,negative,Global,airline,airline,0.0,neutral,0,2.693448149757342,0.1003469979646804,0.209983582586456
UAL,2020-03-11 13:00:00,Argus Research Downgrades United Airlines Holdings to Hold,49.34000015258789,19423600.0,2,3,2020,-0.248479900357077,-0.133037142057737,58,-0.1560600068732587,42.77000045776367,37.08000183105469,41.63999938964844,negative,Global,airline,airline,0.0,neutral,0,1.8669429468348357,0.133037142057737,0.248479900357077
UAL,2020-03-11 15:58:00,"UPDATE: Argus Downgrades United Airlines To Hold On 'deteriorating outlook'; 'Even prior to the coronavirus outbreak, flight demand had weakened due to the U.S.-China trade war and slower economic growth in China'",49.34000015258789,19423600.0,2,3,2020,-0.248479900357077,-0.133037142057737,213,-0.1560600068732587,42.77000045776367,37.08000183105469,41.63999938964844,negative,Global,airline,airline,0.025,neutral,0,1.8669429468348357,0.133037142057737,0.248479900357077
DAL,2020-03-11 16:04:00,UPDATE: Argus Downgrades Delta To Hold 'due to the increasing fallout from the coronavirus pandemic',42.66999816894531,36331900.0,2,3,2020,-0.209983582586456,-0.1003469979646804,100,-0.1010076808892509,37.470001220703125,33.709999084472656,38.36000061035156,negative,Global,airline,airline,-0.125,negative,0,2.693448149757342,0.1003469979646804,0.209983582586456
UAL,2020-03-11 17:09:00,Argus Downgrades Airlines Stocks On Deteriorating Outlook,49.34000015258789,19423600.0,2,3,2020,-0.248479900357077,-0.133037142057737,57,-0.1560600068732587,42.77000045776367,37.08000183105469,41.63999938964844,negative,Global,airline,airline,0.0,neutral,0,1.8669429468348357,0.133037142057737,0.248479900357077
LUV,2020-03-12 15:00:00,"Southwest Airlines Extends Published Flight Schedule Through Oct. 30, 2020",36.06999969482422,14308800.0,3,3,2020,0.1444413398545234,0.0533299368671964,74,0.040199633357566,39.18999862670898,41.27999877929688,37.52000045776367,positive,Global,airline,airline,0.0,neutral,0,1.6926288091790789,0.0533299368671964,0.1444413398545234
DAL,2020-03-12 21:19:00,"Delta Air Lines Says Entered Into 33 Separate Participation Agreements, Dated as of March 12, 2020",33.709999084472656,33052500.0,3,3,2020,0.1379413127311762,-0.0046704800441055,98,0.0622961241724166,38.540000915527344,38.36000061035156,35.810001373291016,positive,Global,airline,airline,0.0,neutral,0,2.450331388390218,0.0046704800441055,0.1379413127311762
DAL,2020-03-13 12:20:00,"Citigroup Maintains Buy on Delta Air Lines, Lowers Price Target to $57",38.36000061035156,35535400.0,4,3,2020,-0.0664754743609785,0.0917683599464686,70,-0.1725756187148488,32.79999923706055,35.810001373291016,31.739999771118164,negative,Global,airline,airline,0.0,neutral,0,2.634400000574896,0.0917683599464686,0.0664754743609785
JBLU,2020-03-13 12:58:00,"UBS Downgrades JetBlue Airways to Neutral, Lowers Price Target to $12",11.18000030517578,23343600.0,4,3,2020,-0.0509839564346569,0.0815493580877751,69,-0.1484794098479238,9.8100004196167,10.609999656677246,9.520000457763672,negative,Global,airline,airline,0.0,neutral,0,3.342080628553062,0.0815493580877751,0.0509839564346569
UAL,2020-03-13 13:00:00,"UBS Downgrades United Airlines Holdings to Neutral, Lowers Price Target to $41",41.63999938964844,28259500.0,4,3,2020,-0.1481747900908748,0.0329062627575462,78,-0.2634485944800853,34.34000015258789,35.470001220703125,30.670000076293945,negative,Global,airline,airline,0.0,neutral,0,2.716225324145835,0.0329062627575462,0.1481747900908748
ALK,2020-03-13 13:09:00,"UBS Maintains Neutral on Alaska Air Group, Lowers Price Target to $40",37.95000076293945,4456900.0,4,3,2020,-0.1428195487399185,0.0159274926371697,69,-0.1428195487399185,32.02000045776367,32.529998779296875,32.529998779296875,negative,Global,airline,airline,0.0,neutral,0,2.5401660078602104,0.0159274926371697,0.1428195487399185
DAL,2020-03-13 13:12:00,"UBS Maintains Neutral on Delta Air Lines, Lowers Price Target to $37",38.36000061035156,35535400.0,4,3,2020,-0.0664754743609785,0.0917683599464686,68,-0.1725756187148488,32.79999923706055,35.810001373291016,31.739999771118164,negative,Global,airline,airline,0.0,neutral,0,2.634400000574896,0.0917683599464686,0.0664754743609785
LUV,2020-03-13 13:16:00,"UBS Maintains Neutral on Southwest Airlines, Lowers Price Target to $37",41.27999877929688,15849900.0,4,3,2020,-0.0910852333508051,0.0279452180209225,71,-0.0734011353899679,36.5,37.52000045776367,38.25,negative,Global,airline,airline,0.0,neutral,0,1.874929928617877,0.0279452180209225,0.0910852333508051
DAL,2020-03-13 16:58:00,Delta Air Lines Cutting 40% Of Capacity Suspending All Flying To Continental Europe For 30 Days And Parking Up To 300 Planes; Says Has Held Discussions With White House And Congress On Support,38.36000061035156,35535400.0,4,3,2020,-0.0664754743609785,0.0917683599464686,192,-0.1725756187148488,32.79999923706055,35.810001373291016,31.739999771118164,negative,Global,airline,airline,-0.3,negative,0,2.634400000574896,0.0917683599464686,0.0664754743609785
DAL,2020-03-13 20:20:00,"Delta Cuts Flights By 40%, Halts Europe Service, Grounds 300 Airplanes",38.36000061035156,35535400.0,4,3,2020,-0.0664754743609785,0.0917683599464686,70,-0.1725756187148488,32.79999923706055,35.810001373291016,31.739999771118164,negative,Global,airline,airline,0.0,neutral,0,2.634400000574896,0.0917683599464686,0.0664754743609785
JBLU,2020-03-16 09:44:00,GEOPOLITICAL: China Urges US To Immediately Lift Sanction On Iran Amid Coronavirus,11.18000030517578,23343600.0,0,3,2020,-0.0509839564346571,0.0815493580877751,68,-0.1484794098479239,9.8100004196167,10.609999656677246,9.520000457763672,negative,China,geopolitical,geopolitical,0.0,neutral,0,3.342080628553062,0.0815493580877751,0.0509839564346571
LUV,2020-03-16 09:44:00,GEOPOLITICAL: China Urges US To Immediately Lift Sanction On Iran Amid Coronavirus,41.27999877929688,15849900.0,0,3,2020,-0.091085233350805,0.0279452180209225,68,-0.0734011353899677,36.5,37.52000045776367,38.25,negative,China,geopolitical,geopolitical,0.0,neutral,0,1.874929928617877,0.0279452180209225,0.091085233350805
DAL,2020-03-16 09:44:00,GEOPOLITICAL: China Urges US To Immediately Lift Sanction On Iran Amid Coronavirus,38.36000061035156,35535400.0,0,3,2020,-0.0664754743609785,0.0917683599464686,68,-0.1725756187148488,32.79999923706055,35.810001373291016,31.739999771118164,negative,China,geopolitical,geopolitical,0.0,neutral,0,2.634400000574896,0.0917683599464686,0.0664754743609785
ALK,2020-03-16 09:44:00,GEOPOLITICAL: China Urges US To Immediately Lift Sanction On Iran Amid Coronavirus,37.95000076293945,4456900.0,0,3,2020,-0.1428195487399185,0.0159274926371697,68,-0.1428195487399185,32.02000045776367,32.529998779296875,32.529998779296875,negative,China,geopolitical,geopolitical,0.0,neutral,0,2.5401660078602104,0.0159274926371697,0.1428195487399185
UAL,2020-03-16 09:44:00,GEOPOLITICAL: China Urges US To Immediately Lift Sanction On Iran Amid Coronavirus,41.63999938964844,28259500.0,0,3,2020,-0.1481747900908748,0.0329062627575462,68,-0.2634485944800853,34.34000015258789,35.470001220703125,30.670000076293945,negative,China,geopolitical,geopolitical,0.0,neutral,0,2.716225324145835,0.0329062627575462,0.1481747900908748
UAL,2020-03-16 11:17:00,"Stifel Downgrades United Airlines Holdings to Hold, Lowers Price Target to $35",35.470001220703125,21078900.0,0,3,2020,-0.1353256548975678,-0.159495788831583,78,-0.3972371461806568,36.4900016784668,30.670000076293945,21.3799991607666,negative,Global,airline,airline,0.0,neutral,0,2.026045824771763,0.159495788831583,0.1353256548975678
DAL,2020-03-16 12:42:00,"Shares of several travel, airline and leisure companies are trading lower amid the global coronavirus outbreak, which has negatively impacted travel demand and led to numerous event cancellations across the world.",35.810001373291016,33097500.0,0,3,2020,-0.1136554439008894,-0.1239304396314937,213,-0.3440380097656672,36.22999954223633,31.739999771118164,23.489999771118164,negative,Global,airline,airline,-0.075,neutral,0,2.4536674420163447,0.1239304396314937,0.1136554439008894
UAL,2020-03-16 15:07:00,American Airlines Trims International Capacity 75% Until May 6,35.470001220703125,21078900.0,0,3,2020,-0.1353256548975678,-0.159495788831583,62,-0.3972371461806568,36.4900016784668,30.670000076293945,21.3799991607666,negative,Global,airline,airline,0.0,neutral,0,2.026045824771763,0.159495788831583,0.1353256548975678
LUV,2020-03-16 21:06:00,"Southwest Airlines Says Based On Current Booking & Cancellation Trends, Expects Revenue Trends For Remainder Of March & Q2 2020 To Deteriorate Further",37.52000045776367,8133500.0,0,3,2020,0.0194562775407769,0.0010468703607899,150,-0.0631662820620878,38.209999084472656,38.25,35.150001525878906,neutral,Global,airline,airline,0.0,neutral,0,0.9621349393001536,0.0010468703607899,0.0194562775407769
LUV,2020-03-16 21:06:00,"Southwest Airlines On March 12, Entered Into A New $1B 364-Day Term Loan Credit Facility Agreement; On March 16, Drew Down Full $1B On Its $1B Unsecured Revolving Credit Facility Expiring In August 2022",37.52000045776367,8133500.0,0,3,2020,0.0194562775407769,0.0010468703607899,202,-0.0631662820620878,38.209999084472656,38.25,35.150001525878906,neutral,Global,airline,airline,0.1102693602693602,positive,0,0.9621349393001536,0.0010468703607899,0.0194562775407769
LUV,2020-03-16 21:07:00,"Southwest Airlines Will Soon Reduce Its Published Flight Schedules, Which Will Reduce ASMs By At Least 20% For April 14 Through June 5, 2020",37.52000045776367,8133500.0,0,3,2020,0.0194562775407769,0.0010468703607899,140,-0.0631662820620878,38.209999084472656,38.25,35.150001525878906,neutral,Global,airline,airline,-0.3,negative,1,0.9621349393001536,0.0010468703607899,0.0194562775407769
LUV,2020-03-16 21:07:00,Southwest Airlines Says Current Unrestricted Cash Balance Is Estimated To Be About $6.2B,37.52000045776367,8133500.0,0,3,2020,0.0194562775407769,0.0010468703607899,88,-0.0631662820620878,38.209999084472656,38.25,35.150001525878906,neutral,Global,airline,airline,0.0,neutral,0,0.9621349393001536,0.0010468703607899,0.0194562775407769
ALK,2020-03-17 12:55:00,Int'l Air Transport Association Sees Airline Industry Bailout Costing Up To $200B,32.529998779296875,5067400.0,1,3,2020,-0.2274823208182801,-0.1490010641235352,81,-0.2566860986000189,29.530000686645508,25.1299991607666,24.18000030517578,negative,Global,airline,airline,0.0,neutral,0,2.8881144356460386,0.1490010641235352,0.2274823208182801
LUV,2020-03-17 13:53:00,US Official Says Trump Administration Will Seek $50B For Airlines And $250B For Small Business Loans As Part Of Emergency Stimulus,38.25,14219600.0,1,3,2020,-0.0810457117417279,-0.0176075258499589,130,-0.1932025984221814,35.779998779296875,35.150001525878906,30.86000061035156,negative,Global,airline,airline,-0.25,negative,0,1.682077086478449,0.0176075258499589,0.0810457117417279
DAL,2020-03-17 14:45:00,"Shares of some airline and cruise companies are trading lower. The sector has been negatively impacted by the coronavirus outbreak, which has decreased travel and led to cancellations.",31.739999771118164,64242500.0,1,3,2020,-0.2599243875076235,-0.2114803944542831,184,-0.3223062260871571,29.790000915527344,23.489999771118164,21.51000022888184,negative,Global,airline,airline,-0.35,negative,0,4.762587223921294,0.2114803944542831,0.2599243875076235
JBLU,2020-03-18 11:41:00,"JetBlue Says Throughout Mar. Has Taken In Less Than $4M/Day In Bookings Fees While Issuing Over $20M/Day Of Credits For Cancelled Bookings; Says Will Reduce Capacity By At Least 40%, Says Must Start Dipping Into Cash Savings But Secured $1B Credit Line",7.659999847412109,12242300.0,2,3,2020,-0.0078328908583218,-0.0065359725636005,252,-0.0665796034208771,7.650000095367432,7.599999904632568,7.150000095367432,neutral,Global,airline,airline,-0.2333333333333333,negative,0,1.7527182473540992,0.0065359725636005,0.0078328908583218
JBLU,2020-03-18 12:46:00,GEOPOLITICAL: Trump Says China Could Ask For Relief For Tariffs,9.520000457763672,18738700.0,2,3,2020,-0.1953782059784157,-0.1315192616268257,49,-0.2016807206732138,8.819999694824219,7.659999847412109,7.599999904632568,negative,China,geopolitical,geopolitical,0.0,neutral,0,2.6828015505006624,0.1315192616268257,0.1953782059784157
UAL,2020-03-18 12:46:00,GEOPOLITICAL: Trump Says China Could Ask For Relief For Tariffs,30.670000076293945,35372700.0,2,3,2020,-0.3029018875910584,-0.2578965790665538,49,-0.3061623529928302,28.809999465942383,21.3799991607666,21.280000686645508,negative,China,geopolitical,geopolitical,0.0,neutral,0,3.3999265211137275,0.2578965790665538,0.3029018875910584
LUV,2020-03-18 12:46:00,GEOPOLITICAL: Trump Says China Could Ask For Relief For Tariffs,35.74267578125,14219600.0,2,3,2020,-0.0810458958894004,-0.0176075258499589,49,-0.1932026201827844,33.434578811785215,32.84587860107422,28.83709716796875,negative,China,geopolitical,geopolitical,0.0,neutral,0,1.682077086478449,0.0176075258499589,0.0810458958894004
DAL,2020-03-18 12:46:00,GEOPOLITICAL: Trump Says China Could Ask For Relief For Tariffs,30.87792205810547,64242500.0,2,3,2020,-0.2599243779265379,-0.2114803944542832,49,-0.3223062261580819,28.98088673353013,22.85199737548828,20.9257755279541,negative,China,geopolitical,geopolitical,0.0,neutral,0,4.762587223921294,0.2114803944542832,0.2599243779265379
ALK,2020-03-18 12:46:00,GEOPOLITICAL: Trump Says China Could Ask For Relief For Tariffs,32.529998779296875,5067400.0,2,3,2020,-0.2274823208182801,-0.1490010641235352,49,-0.2566860986000189,29.530000686645508,25.1299991607666,24.18000030517578,negative,China,geopolitical,geopolitical,0.0,neutral,0,2.8881144356460386,0.1490010641235352,0.2274823208182801
JBLU,2020-03-18 12:51:00,GEOPOLITICAL: Trump Says Doesn't See Reason To Suspend Tariffs On China Amid Coronavirus,9.520000457763672,18738700.0,2,3,2020,-0.1953782059784157,-0.1315192616268257,74,-0.2016807206732138,8.819999694824219,7.659999847412109,7.599999904632568,negative,China,geopolitical,geopolitical,0.0,neutral,0,2.6828015505006624,0.1315192616268257,0.1953782059784157
DAL,2020-03-18 12:51:00,GEOPOLITICAL: Trump Says Doesn't See Reason To Suspend Tariffs On China Amid Coronavirus,30.8779239654541,64242500.0,2,3,2020,-0.259924485412095,-0.2114803944542831,74,-0.3223062680196492,28.980884314631965,22.85199546813965,20.9257755279541,negative,China,geopolitical,geopolitical,0.0,neutral,0,4.762587223921294,0.2114803944542831,0.259924485412095
UAL,2020-03-18 12:51:00,GEOPOLITICAL: Trump Says Doesn't See Reason To Suspend Tariffs On China Amid Coronavirus,30.670000076293945,35372700.0,2,3,2020,-0.3029018875910584,-0.2578965790665538,74,-0.3061623529928302,28.809999465942383,21.3799991607666,21.280000686645508,negative,China,geopolitical,geopolitical,0.0,neutral,0,3.3999265211137275,0.2578965790665538,0.3029018875910584
ALK,2020-03-18 12:51:00,GEOPOLITICAL: Trump Says Doesn't See Reason To Suspend Tariffs On China Amid Coronavirus,32.529998779296875,5067400.0,2,3,2020,-0.2274823208182801,-0.1490010641235352,74,-0.2566860986000189,29.530000686645508,25.1299991607666,24.18000030517578,negative,China,geopolitical,geopolitical,0.0,neutral,0,2.8881144356460386,0.1490010641235352,0.2274823208182801
LUV,2020-03-18 12:51:00,GEOPOLITICAL: Trump Says Doesn't See Reason To Suspend Tariffs On China Amid Coronavirus,35.74268341064453,14219600.0,2,3,2020,-0.0810458785898846,-0.0176075258499588,74,-0.1932028457596963,33.434586577922204,32.84588623046875,28.83709526062012,negative,China,geopolitical,geopolitical,0.0,neutral,0,1.682077086478449,0.0176075258499588,0.0810458785898846
UAL,2020-03-18 13:25:00,Shares of some airline and cruise companies are trading lower. The sector has been negatively impacted by the coronavirus outbreak which has decreased travel and led to cancellations.,21.3799991607666,31611200.0,2,3,2020,-0.0046771972893523,-0.0028115963220884,183,0.1459308214080176,21.34000015258789,21.280000686645508,24.5,neutral,Global,airline,airline,-0.35,negative,0,3.03838149884601,0.0028115963220884,0.0046771972893523
LUV,2020-03-18 15:42:00,Trump Administration Proposes Lending To Air Carriers From The Exchange Stabilization Fund After A New $50B Congressional Appropriation; Administration Would Require Carriers Receiving Loans To Meet Certain Continuation Of Service Requirements,35.150001525878906,18052600.0,2,3,2020,-0.1220483849017437,-0.1093795309849185,243,-0.091322926101666,34.650001525878906,30.86000061035156,31.940000534057617,negative,Global,airline,airline,0.1753246753246753,positive,1,2.135493601181527,0.1093795309849185,0.1220483849017437
UAL,2020-03-18 15:51:00,Airlines Offer Spare Passenger Aircraft As Mini-Freighters,21.3799991607666,31611200.0,2,3,2020,-0.0046771972893523,-0.0028115963220884,58,0.1459308214080176,21.34000015258789,21.280000686645508,24.5,neutral,Global,airline,airline,0.0,neutral,0,3.03838149884601,0.0028115963220884,0.0046771972893523
LUV,2020-03-18 16:18:00,Southwest Airlines Canceling More Than 50 Flights Because Of Continued Closure Of Chicago Midway Air Traffic Control Tower After Coronavirus Case Reported,35.150001525878906,18052600.0,2,3,2020,-0.1220483849017437,-0.1093795309849185,154,-0.091322926101666,34.650001525878906,30.86000061035156,31.940000534057617,negative,Global,airline,airline,0.5,positive,1,2.135493601181527,0.1093795309849185,0.1220483849017437
DAL,2020-03-18 16:48:00,"Delta Air Lines Inc Says Revenue For Month Of March Is Now Expected To Decline By Almost $2B Over Last Year, Projection For April Revenue Falling Even More, Looking To Secure More Than $4B In Cash Savings In June Quarter Alone",23.489999771118164,44623400.0,2,3,2020,-0.0842911690731818,-0.0791952197402737,226,-0.0911025717539447,23.36000061035156,21.51000022888184,21.350000381469727,negative,Global,airline,airline,0.26,positive,1,3.3081345640024824,0.0791952197402737,0.0842911690731818
DAL,2020-03-18 20:32:00,Delta To Ground 600 Aircraft As Airlines Go Into Survival Mode,23.489999771118164,44623400.0,2,3,2020,-0.0842911690731818,-0.0791952197402737,62,-0.0911025717539447,23.36000061035156,21.51000022888184,21.350000381469727,negative,Global,airline,airline,0.0,neutral,0,3.3081345640024824,0.0791952197402737,0.0842911690731818
UAL,2020-03-18 21:29:00,"Airlines Plead For $50B Bailout, But Do They Deserve It?",21.3799991607666,31611200.0,2,3,2020,-0.0046771972893523,-0.0028115963220884,56,0.1459308214080176,21.34000015258789,21.280000686645508,24.5,neutral,Global,airline,airline,0.0,neutral,0,3.03838149884601,0.0028115963220884,0.0046771972893523
LUV,2020-03-19 13:06:00,"Shares of several travel, airline and leisure companies are trading lower amid the global coronavirus outbreak, which has negatively impacted travel demand and led to numerous event cancellations across the world. UPGRADE: Shares of companies in the sector have reversed and are now trading higher.",30.86000061035156,12617900.0,3,3,2020,0.0349967563948714,-0.0037430079255508,298,0.0930006116371257,32.060001373291016,31.940000534057617,33.72999954223633,positive,Global,airline,airline,-0.0099999999999999,neutral,0,1.4926074200031239,0.0037430079255508,0.0349967563948714
UAL,2020-03-19 20:55:00,'Apollo $APO Said to Buy Part of $2 Billion United Airlines $UAL Loan' -StreedInsider,21.280000686645508,37408000.0,3,3,2020,0.151315752323976,0.0483525511419566,85,0.2335525917756886,23.3700008392334,24.5,26.25,positive,Global,airline,airline,0.0,neutral,0,3.595553952675999,0.0483525511419566,0.151315752323976
UAL,2020-03-20 13:08:00,"Shares of several airline companies are trading higher, rebounding from recent weakness amid market strength. The industry has been heavily impacted by recent flight cancellations and has requested government aid amid the coronavirus outbreak.",24.5,25585800.0,4,3,2020,0.0714285714285714,0.0107816978840475,243,0.3469387755102041,25.96999931335449,26.25,33.0,positive,Global,airline,airline,0.0099999999999999,neutral,0,2.459236642492985,0.0107816978840475,0.0714285714285714
LUV,2020-03-20 14:10:00,FAA Closes Air Route Traffic Control Center In Indianapolis After Employee Tested Positive For Coronavirus,31.940000534057617,9616800.0,4,3,2020,0.0560425478474878,0.064373587055838,106,0.1790857613560544,31.690000534057617,33.72999954223633,37.65999984741211,positive,Global,airline,airline,0.0636363636363636,neutral,0,1.1375987316975125,0.064373587055838,0.0560425478474878
LUV,2020-03-20 19:46:00,"Southwest Air Cancelling About 1,000 Daily Flights",31.940000534057617,9616800.0,4,3,2020,0.0560425478474878,0.064373587055838,50,0.1790857613560544,31.690000534057617,33.72999954223633,37.65999984741211,positive,Global,airline,airline,0.0,neutral,0,1.1375987316975125,0.064373587055838,0.0560425478474878
DAL,2020-03-20 20:24:00,"Delta Air Enters $2.6B Secured Credit Facility, Will Draw Down $3B Under Existing Credit Facilities",21.350000381469727,44426400.0,4,3,2020,0.0407493637630029,0.0022552655339864,99,0.2594847264259085,22.170000076293945,22.21999931335449,26.88999938964844,positive,Global,airline,airline,-0.1555555555555555,negative,1,3.293530062572549,0.0022552655339864,0.0407493637630029
LUV,2020-03-21 18:56:00,FAA Temporarily Suspended Flights Coming Out of New York City's Three Regional Airports Saturday Amid Concerns of Staff Exposure to Coronavirus,31.940000534057617,9616800.0,5,3,2020,0.0560425478474878,0.064373587055838,143,0.1790857613560544,31.690000534057617,33.72999954223633,37.65999984741211,positive,Global,airline,airline,0.1363636363636363,positive,0,1.1375987316975125,0.064373587055838,0.0560425478474878
LUV,2020-03-23 12:14:00,"Raymond James Upgrades Southwest Airlines to Strong Buy, Announces $50 Price Target",33.72999954223633,12803100.0,0,3,2020,0.116513500104104,-0.0141361493388041,83,0.1680996756772162,38.20000076293945,37.65999984741211,39.400001525878906,positive,Global,airline,airline,0.4333333333333333,positive,0,1.5145152568210236,0.0141361493388041,0.116513500104104
LUV,2020-03-23 12:24:00,Southwest Airlines shares are trading higher after Raymond James upgraded the stock from Market Perform to Strong Buy and announced a price target of $50 per share.,33.72999954223633,12803100.0,0,3,2020,0.116513500104104,-0.0141361493388041,164,0.1680996756772162,38.20000076293945,37.65999984741211,39.400001525878906,positive,Global,airline,airline,0.3416666666666667,positive,0,1.5145152568210236,0.0141361493388041,0.116513500104104
DAL,2020-03-23 12:25:00,"Raymond James Maintains Outperform on Delta Air Lines, Lowers Price Target to $40",22.21999931335449,65730300.0,0,3,2020,0.2101710270300155,0.0239908284567988,81,0.3996400244161236,26.26000022888184,26.88999938964844,31.100000381469727,positive,Global,airline,airline,0.0,neutral,0,4.872884570253552,0.0239908284567988,0.2101710270300155
ALK,2020-03-23 12:26:00,"Raymond James Maintains Strong Buy on Alaska Air Group, Lowers Price Target to $40",24.030000686645508,4750600.0,0,3,2020,0.2030794432510617,-0.0180027403882814,82,0.2417810778162502,29.440000534057617,28.90999984741211,29.84000015258789,positive,Global,airline,airline,0.4333333333333333,positive,0,2.7075574136598792,0.0180027403882814,0.2030794432510617
LUV,2020-03-23 13:01:00,"B of A Securities Upgrades Southwest Airlines to Buy, Lowers Price Target to $43",33.72999954223633,12803100.0,0,3,2020,0.116513500104104,-0.0141361493388041,80,0.1680996756772162,38.20000076293945,37.65999984741211,39.400001525878906,positive,Global,airline,airline,0.0,neutral,0,1.5145152568210236,0.0141361493388041,0.116513500104104
UAL,2020-03-23 13:03:00,"B of A Securities Downgrades United Airlines Holdings to Neutral, Lowers Price Target to $29",26.25,31502500.0,0,3,2020,0.2571428571428571,0.0315723737451759,92,0.3942856561569938,31.989999771118164,33.0,36.59999847412109,positive,Global,airline,airline,0.0,neutral,0,3.027933554164234,0.0315723737451759,0.2571428571428571
ALK,2020-03-23 13:06:00,"B of A Securities Maintains Neutral on Alaska Air Group, Lowers Price Target to $37",24.030000686645508,4750600.0,0,3,2020,0.2030794432510617,-0.0180027403882814,83,0.2417810778162502,29.440000534057617,28.90999984741211,29.84000015258789,positive,Global,airline,airline,0.0,neutral,0,2.7075574136598792,0.0180027403882814,0.2030794432510617
JBLU,2020-03-23 13:07:00,"B of A Securities Maintains Underperform on JetBlue Airways, Lowers Price Target to $10",6.860000133514404,21198000.0,0,3,2020,0.3702623083936612,0.1677017882992336,87,0.6530612145598261,8.050000190734863,9.399999618530272,11.34000015258789,positive,Global,airline,airline,0.0,neutral,0,3.0348971522844725,0.1677017882992336,0.3702623083936612
LUV,2020-03-23 15:33:00,"UPDATE: B of A Securities Upgrades Southwest Airlines to Buy, Lowers Price Target to $43 As Firm Believes 'it is best positioned to weather the current coronavirus outbreak given its significant liquidity and low net leverage entering the year.'",33.72999954223633,12803100.0,0,3,2020,0.116513500104104,-0.0141361493388041,245,0.1680996756772162,38.20000076293945,37.65999984741211,39.400001525878906,positive,Global,airline,airline,0.1958333333333333,positive,0,1.5145152568210236,0.0141361493388041,0.116513500104104
UAL,2020-03-23 16:49:00,"Southwest Airlines 'Best-Positioned' To Weather Downturn, BofA Says In Upgrade",26.25,31502500.0,0,3,2020,0.2571428571428571,0.0315723737451759,78,0.3942856561569938,31.989999771118164,33.0,36.59999847412109,positive,Global,airline,airline,0.0,neutral,0,3.027933554164234,0.0315723737451759,0.2571428571428571
LUV,2020-03-24 12:14:00,International Air Transport Association Head Economist Sees Airline Capacity Down 90% In Europe In Q2;  Says Recovery For Airlines May Not Come 6 Months After The Crisis Says Deep Global Recession Will Delay Recovery In Airline Travel After Coronavirus,37.65999984741211,16346700.0,1,3,2020,0.0462029125203611,-0.0510597039622227,252,0.0947955313140963,41.52000045776367,39.400001525878906,41.22999954223633,positive,Global,airline,airline,-0.0388888888888888,neutral,0,1.933697819174749,0.0510597039622227,0.0462029125203611
LUV,2020-03-24 12:20:00,"International Air Transport Association Sees Global Airline Revenues Down By $250B In 2020, Down 44% On 2019 Levels",37.65999984741211,16346700.0,1,3,2020,0.0462029125203611,-0.0510597039622227,115,0.0947955313140963,41.52000045776367,39.400001525878906,41.22999954223633,positive,Global,airline,airline,-0.0777777777777777,neutral,0,1.933697819174749,0.0510597039622227,0.0462029125203611
DAL,2020-03-24 12:53:00,"Int'l. Air Transport Agency Head Says Global Airlines Need $200B In Gov't. Aid, Maybe Slightly More",26.88999938964844,70733900.0,1,3,2020,0.1565638187943568,-0.0123848647978122,99,0.1788769610438395,31.489999771118164,31.100000381469727,31.700000762939453,positive,Global,airline,airline,0.25,positive,0,5.243824079668855,0.0123848647978122,0.1565638187943568
DAL,2020-03-24 13:24:00,"Shares of several airline companies are trading higher amid hopes of a US economic stimulus package agreement. The sector has been impacted by economic disruption caused by the coronavirus, which has hampered the demand for travel.",26.88999938964844,70733900.0,1,3,2020,0.1565638187943568,-0.0123848647978122,231,0.1788769610438395,31.489999771118164,31.100000381469727,31.700000762939453,positive,Global,airline,airline,0.1625,positive,0,5.243824079668855,0.0123848647978122,0.1565638187943568
JBLU,2020-03-24 16:00:00,"US Lawmakers Near Deal On $25B In Grants For US Passanger Airlines, Would Give Cargo Carriers $4B In Grants, Airline Contractors Would Receive $3B",9.399999618530272,27294400.0,1,3,2020,0.2063830439134577,-0.0052631112236928,146,0.1627660370995557,11.399999618530272,11.34000015258789,10.93000030517578,positive,Global,airline,airline,0.1,neutral,0,3.9077128424055716,0.0052631112236928,0.2063830439134577
